iter,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
9900,4.961129188537598,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
10000,4.930045127868652,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,tensor(0.0294),1.029843051489125
10100,4.417424201965332,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,0.48121182567763754,-20.72326583694641,-3.373675667878129,,
10200,4.595247745513916,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10300,4.346688747406006,1.000000082240371e-09,-20.723265644650162,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755246266095,,
10400,4.596181869506836,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,0.34657359098707957,1.000000082240371e-09,-6.849993013317625,,
10500,4.905904769897461,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-3.373675667878129,,
10600,4.315795421600342,0.34657359098707957,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.3961153736598884,,
10700,3.7093734741210938,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
10800,5.043659210205078,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10900,4.301578998565674,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
11000,4.367664813995361,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.05776226599784667,tensor(0.0293),1.0297527047991792
11100,4.333882808685303,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.827553307535864,,
11200,5.149951457977295,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
11300,4.165011882781982,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
11400,4.32314920425415,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
11500,5.007087707519531,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.05776226599784667,,
11600,4.802227020263672,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11700,4.726410388946533,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.0000000452329367e-09,,
11800,4.871245861053467,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
11900,4.298125267028809,0.34657359098707957,-20.72326583694641,0.6931471810599453,9.999998601957662e-10,1.000000082240371e-09,-20.723265644650162,-6.734468451258258,,
12000,4.5697126388549805,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,tensor(0.0293),1.0297675085226172
12100,5.12033748626709,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973205,,
12200,4.153496742248535,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
12300,4.028337001800537,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,0.057762265997846625,,
12400,4.7178263664245605,9.999998601957662e-10,-20.72326583694641,-20.72326583694641,9.999998601957662e-10,0.48121182567763754,1.000000082240371e-09,-6.827553307535864,,
12500,5.099649906158447,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
12600,4.33912992477417,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12700,5.076438903808594,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,-6.827553307535864,,
12800,4.3468499183654785,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
12900,4.276206970214844,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
13000,5.0931396484375,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0286),1.0289772609139207
13100,4.805904865264893,-20.72326583694641,9.999998601957662e-10,1.000000082240371e-09,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
13200,4.529256820678711,1.000000082240371e-09,-20.72326583694641,0.6931471810599453,-20.72326583694641,0.48121182567763754,-20.72326583694641,-10.165906417183608,,
13300,3.899775266647339,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
13400,4.679823398590088,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.3961153736598884,,
13500,4.37398099899292,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
13600,4.031592845916748,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-3.3961153736598884,,
13700,3.756230115890503,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
13800,5.4507317543029785,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
13900,4.394086837768555,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
14000,4.6310505867004395,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-20.72326583694641,-3.3961153736598884,tensor(0.0285),1.028920499876299
14100,4.763823509216309,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,0.08020197177960632,,
14200,4.939681053161621,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,0.48121182567763754,1.000000082240371e-09,0.1957265017752995,,
14300,4.097066402435303,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-6.849993013317626,,
14400,5.017591953277588,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-3.3961153736598884,,
14500,5.449126243591309,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
14600,4.951727390289307,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
14700,5.138589859008789,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
14800,3.9604296684265137,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
14900,4.555727481842041,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
15000,4.249659538269043,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-3.373675667878129,tensor(0.0284),1.0288249910121907
15100,4.542043209075928,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,-6.827553307535864,,
15200,4.841423034667969,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
15300,4.123608112335205,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,0.08020197177960632,,
15400,4.021564960479736,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.723265644650162,-3.373675635828754,,
15500,4.140082359313965,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
