iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
9700,0.0004211258108742913,0.06826115399599075,1.604275107383728,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.373675667878129,,
9800,0.00041919701314663044,0.06826788932085037,0.9088156223297119,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,0.08020197177960632,,
9900,0.00041725006296302973,-0.2961811423301697,1.1351971626281738,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10000,0.0004152852054182151,-0.0340973325073719,0.8860767483711243,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,tensor(0.0321),1.0326133642959048
10100,0.0004133026878612074,-0.07432475686073303,1.3516515493392944,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10200,0.0004113027598641845,-0.06869502365589142,1.4708898067474365,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10300,0.00040928567319106334,0.03695687651634216,1.4492595195770264,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
10400,0.0004072516817658065,0.0766826942563057,1.2404122352600098,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
10500,0.0004052010416404563,0.09941722452640533,1.6315991878509521,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,9.999998601957662e-10,-20.72326583694641,0.6931471810599453,-6.792230748305481,,
10600,0.0004031340109629017,-0.03919796645641327,1.5869369506835938,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10700,0.00040105084994438063,0.02956671454012394,1.2057853937149048,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10800,0.0003989518208267231,-0.15122544765472412,1.3065040111541748,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-3.373675667878129,,
10900,0.00039683718784933833,0.03109961748123169,1.3719102144241333,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.6931471810599453,0.11552453100999095,,
11000,0.00039470721721595074,0.021325957030057907,0.9595139622688293,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,tensor(0.0314),1.0318890573368569
11100,0.0003925621770610885,0.0314021110534668,1.294510841369629,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.6931471810599453,-3.3383531086477443,,
11200,0.0003904023374163289,0.0590534433722496,1.2010431289672852,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.0000000452329367e-09,,
11300,0.00038822797017630506,0.19444337487220764,1.0326977968215942,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,-20.723265644650162,-20.72326583694641,-6.849992981268248,,
11400,0.0003860393490644781,0.24524115025997162,1.5547380447387695,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.0000000452329367e-09,,
11500,0.00038383674959867895,0.04652364179491997,1.0823357105255127,-20.72326583694641,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
11600,0.0003816204490564247,-0.058939702808856964,1.1793372631072998,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11700,0.0003793907264400127,-0.040557511150836945,1.4416369199752808,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-6.827553307535864,,
11800,0.000377147862441398,0.02969079464673996,0.8478543162345886,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
11900,0.0003748921394068585,0.11646845936775208,1.2193628549575806,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.0000000452329367e-09,,
12000,0.0003726238413014506,-0.01875302940607071,1.3641525506973267,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,-20.72326583694641,-20.72326583694641,-10.361632917973205,tensor(0.0313),1.0317485693912132
12100,0.0003703432536732625,1.753680408000946e-05,1.0481563806533813,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
12200,0.00036805066361746716,-0.006201432552188635,1.273898720741272,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
12300,0.0003657463597401812,0.0094705019146204,1.096681833267212,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
12400,0.00036343063212213283,0.1512027382850647,1.0365989208221436,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,0.34657359098707957,-20.723265644650162,1.000000082240371e-09,-3.3961153416105136,,
12500,0.00036110377228214523,0.03573211282491684,0.6666533350944519,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
12600,0.00035876607314043766,0.01752406172454357,1.063665509223938,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
